 33,   0,   0, 198.110056, 0.933385
 32,   0,   0, 195.240132, 0.933413
 31,   0,   0, 192.647869, 0.933415
 30,   0,   0, 192.672364, 0.933415
 29,   0,   0, 192.837395, 0.933415
 28,   0,   0, 193.298832, 0.933414
 27,   0,   0, 196.072574, 0.933412
 26,   0,   0, 196.048519, 0.933412
 25,   0,   0, 196.050138, 0.933412
 24,   0,   0, 193.806268, 0.933414
 23,   0,   0, 194.906717, 0.933413
 22,   0,   0, 196.189192, 0.933412
 21,   0,   0, 195.912349, 0.935015
 20,   0,   0, 196.371714, 0.934497
 19,   0,   0, 196.653004, 0.934234
 18,   0,   0, 197.725590, 0.933495
 17,   0,   0, 195.240143, 0.933413
 16,   0,   0, 195.275800, 0.933413
 15,   0,   0, 195.372101, 0.933412
 14,   0,   0, 195.444933, 0.933412
 13,   0,   0, 194.252369, 0.937170
 12,   0,   0, 194.366746, 0.936780
 11,   0,   0, 194.736137, 0.936141
 10,   0,   0, 194.648349, 0.936145
  9,   0,   0, 194.609440, 0.936146
  8,   0,   0, 195.668331, 0.933412
  7,   0,   0, 195.806817, 0.933412
  6,   0,   0, 195.981104, 0.933412
  5,   0,   0, 196.057018, 0.933412
  4,   0,   0, 196.441654, 0.933411
  3,   0,   0, 196.629323, 0.933411
  2,   0,   0, 196.840167, 0.933411
  1,   0,   0, 197.849106, 0.933410
